date,region,store_id,product_id,product_name,category,unit_price,units_sold,revenue,cost,profit,sales_rep_id
2025-06-04,Port Harcourt,S007,P0069,Product 69,Home & Garden,488.39,3,1465.17,1033.9,431.27,R08
2025-06-04,Abuja,S007,P0091,Product 91,Fashion,471.48,32,15087.36,8428.13,6659.23,R05
2025-06-04,Abuja,S004,P0077,Product 77,Electronics,254.48,32,8143.36,5367.84,2775.52,R18
2025-06-04,Port Harcourt,S012,P0052,Product 52,Home & Garden,175.72,1,175.72,135.29,40.43,R18
2025-06-04,Ibadan,S014,P0006,Product 6,Groceries,129.31,5,646.55,515.71,130.84,R08
2025-06-04,Ibadan,S002,P0074,Product 74,Groceries,328.43,39,12808.77,7585.02,5223.75,R04
2025-06-04,Abuja,S009,P0091,Product 91,Fashion,389.61,23,8961.03,5801.47,3159.56,R13
2025-06-05,Port Harcourt,S002,P0091,Product 91,Fashion,410.35,27,11079.45,6423.0,4656.45,R17
2025-06-05,Lagos,S001,P0030,Product 30,Home & Garden,408.17,15,6122.55,4591.61,1530.94,R15
2025-06-05,Abuja,S008,P0082,Product 82,Electronics,71.47,15,1072.05,698.12,373.93,R09
2025-06-05,Lagos,S010,P0024,Product 24,Electronics,41.16,12,493.92,324.86,169.06,R18
2025-06-05,Port Harcourt,S015,P0001,Product 1,Home & Garden,226.29,6,1357.74,1028.9,328.84,R04
2025-06-05,Port Harcourt,S015,P0049,Product 49,Groceries,291.96,24,7007.04,4637.13,2369.91,R10
2025-06-05,Kano,S005,P0030,Product 30,Home & Garden,15.6,15,234.0,198.21,35.79,R08
2025-06-05,Kano,S004,P0033,Product 33,Home & Garden,42.36,16,677.76,417.44,260.32,R02
2025-06-05,Ibadan,S001,P0093,Product 93,Fashion,419.42,31,13002.02,9269.52,3732.5,R04
2025-06-05,Abuja,S004,P0055,Product 55,Fashion,192.0,42,8064.0,4843.16,3220.84,R09
2025-06-05,Abuja,S013,P0089,Product 89,Home & Garden,189.63,8,1517.04,832.21,684.83,R05
2025-06-06,Lagos,S012,P0065,Product 65,Groceries,376.02,7,2632.14,1935.52,696.62,R07
2025-06-06,Port Harcourt,S015,P0064,Product 64,Groceries,249.32,28,6980.96,5637.65,1343.31,R09
2025-06-06,Abuja,S011,P0048,Product 48,Health & Beauty,44.57,46,2050.22,1056.75,993.47,R15
2025-06-06,Kano,S010,P0095,Product 95,Electronics,147.91,13,1922.83,983.55,939.28,R01
2025-06-07,Port Harcourt,S007,P0042,Product 42,Electronics,7.52,22,165.44,109.58,55.86,R15
2025-06-07,Lagos,S005,P0032,Product 32,Home & Garden,61.98,16,991.68,537.73,453.95,R08
2025-06-07,Abuja,S003,P0007,Product 7,Fashion,213.28,34,7251.52,3708.65,3542.87,R05
2025-06-07,Port Harcourt,S009,P0087,Product 87,Electronics,6.88,13,89.44,64.4,25.04,R11
2025-06-07,Lagos,S009,P0008,Product 8,Fashion,144.04,2,288.08,150.79,137.29,R06
2025-06-07,Ibadan,S006,P0029,Product 29,Home & Garden,428.64,27,11573.28,9555.33,2017.95,R01
2025-06-07,Lagos,S012,P0017,Product 17,Home & Garden,240.95,41,9878.95,6874.05,3004.9,R19
2025-06-07,Lagos,S005,P0009,Product 9,Fashion,440.1,15,6601.5,4959.68,1641.82,R12
2025-06-07,Port Harcourt,S005,P0062,Product 62,Home & Garden,61.46,26,1597.96,948.99,648.97,R06
2025-06-08,Kano,S014,P0099,Product 99,Groceries,313.07,16,5009.12,4000.58,1008.54,R09
2025-06-08,Kano,S001,P0051,Product 51,Home & Garden,46.44,30,1393.2,884.93,508.27,R11
2025-06-08,Abuja,S006,P0017,Product 17,Home & Garden,297.38,38,11300.44,7755.97,3544.47,R12
2025-06-08,Port Harcourt,S008,P0071,Product 71,Electronics,442.63,42,18590.46,11883.55,6706.91,R04
2025-06-08,Kano,S008,P0088,Product 88,Electronics,227.13,10,2271.3,1826.83,444.47,R16
2025-06-08,Abuja,S009,P0080,Product 80,Home & Garden,356.8,42,14985.6,12482.82,2502.78,R09
2025-06-08,Port Harcourt,S012,P0092,Product 92,Electronics,275.17,10,2751.7,1605.44,1146.26,R07
2025-06-08,Port Harcourt,S013,P0061,Product 61,Groceries,206.51,31,6401.81,4000.3,2401.51,R09
2025-06-08,Kano,S003,P0018,Product 18,Health & Beauty,122.47,17,2081.99,1135.94,946.05,R04
2025-06-09,Port Harcourt,S007,P0016,Product 16,Groceries,434.32,27,11726.64,9911.68,1814.96,R11
2025-06-09,Ibadan,S008,P0055,Product 55,Fashion,146.74,36,5282.64,4426.44,856.2,R07
2025-06-09,Abuja,S001,P0091,Product 91,Fashion,162.47,45,7311.15,5113.96,2197.19,R11
2025-06-10,Port Harcourt,S013,P0044,Product 44,Groceries,120.34,20,2406.8,1455.86,950.94,R19
2025-06-10,Abuja,S005,P0081,Product 81,Health & Beauty,402.94,31,12491.14,9572.89,2918.25,R15
2025-06-10,Abuja,S013,P0049,Product 49,Groceries,32.08,21,673.68,427.39,246.29,R09
2025-06-10,Kano,S011,P0011,Product 11,Home & Garden,225.86,29,6549.94,4990.15,1559.79,R05
2025-06-10,Ibadan,S008,P0022,Product 22,Health & Beauty,395.45,31,12258.95,8319.63,3939.32,R06
2025-06-10,Port Harcourt,S012,P0011,Product 11,Home & Garden,386.82,48,18567.36,15634.81,2932.55,R17
2025-06-10,Abuja,S005,P0054,Product 54,Health & Beauty,302.14,44,13294.16,10269.93,3024.23,R01
2025-06-10,Abuja,S003,P0082,Product 82,Electronics,271.85,16,4349.6,3300.84,1048.76,R08
2025-06-11,Port Harcourt,S010,P0098,Product 98,Groceries,147.06,32,4705.92,3238.54,1467.38,R18
2025-06-11,Kano,S006,P0007,Product 7,Fashion,335.41,14,4695.74,2353.79,2341.95,R08
2025-06-11,Lagos,S003,P0073,Product 73,Health & Beauty,304.0,22,6688.0,4128.68,2559.32,R20
2025-06-11,Lagos,S003,P0063,Product 63,Health & Beauty,153.97,16,2463.52,1373.29,1090.23,R12
2025-06-11,Ibadan,S003,P0004,Product 4,Health & Beauty,213.09,45,9589.05,6343.3,3245.75,R07
2025-06-11,Kano,S013,P0036,Product 36,Health & Beauty,317.2,24,7612.8,5556.31,2056.49,R11
2025-06-11,Kano,S008,P0088,Product 88,Electronics,90.24,1,90.24,49.29,40.95,R04
2025-06-11,Lagos,S004,P0058,Product 58,Groceries,483.72,39,18865.08,15922.37,2942.71,R14
2025-06-11,Lagos,S009,P0081,Product 81,Health & Beauty,384.36,39,14990.04,12274.04,2716.0,R15
2025-06-12,Lagos,S013,P0038,Product 38,Health & Beauty,333.05,49,16319.45,8570.26,7749.19,R15
2025-06-12,Abuja,S001,P0099,Product 99,Groceries,62.98,30,1889.4,1488.14,401.26,R15
2025-06-12,Kano,S010,P0023,Product 23,Home & Garden,205.63,7,1439.41,775.36,664.05,R19
2025-06-12,Abuja,S006,P0035,Product 35,Fashion,213.08,38,8097.04,4740.41,3356.63,R19
2025-06-12,Lagos,S004,P0058,Product 58,Groceries,298.93,26,7772.18,6065.37,1706.81,R09
2025-06-12,Lagos,S004,P0084,Product 84,Health & Beauty,292.99,23,6738.77,3741.95,2996.82,R06
2025-06-12,Port Harcourt,S001,P0024,Product 24,Electronics,326.08,14,4565.12,2300.73,2264.39,R19
2025-06-13,Port Harcourt,S010,P0085,Product 85,Electronics,176.38,41,7231.58,4916.18,2315.4,R13
2025-06-13,Kano,S007,P0072,Product 72,Health & Beauty,217.1,16,3473.6,2359.27,1114.33,R01
2025-06-13,Lagos,S015,P0008,Product 8,Fashion,460.23,3,1380.69,922.43,458.26,R07
2025-06-13,Port Harcourt,S015,P0093,Product 93,Fashion,443.41,21,9311.61,5106.67,4204.94,R13
2025-06-13,Kano,S012,P0037,Product 37,Fashion,439.78,43,18910.54,14229.04,4681.5,R07
2025-06-13,Abuja,S006,P0092,Product 92,Electronics,76.21,24,1829.04,950.08,878.96,R15
2025-06-13,Port Harcourt,S008,P0042,Product 42,Electronics,82.9,9,746.1,556.76,189.34,R15
2025-06-14,Ibadan,S006,P0074,Product 74,Groceries,345.65,14,4839.1,3868.05,971.05,R18
2025-06-14,Kano,S003,P0036,Product 36,Health & Beauty,96.53,3,289.59,178.09,111.5,R11
2025-06-14,Kano,S002,P0035,Product 35,Fashion,95.44,37,3531.28,2814.07,717.21,R01
2025-06-14,Kano,S007,P0055,Product 55,Fashion,160.39,28,4490.92,2570.22,1920.7,R17
2025-06-14,Abuja,S014,P0020,Product 20,Home & Garden,246.33,35,8621.55,7018.71,1602.84,R16
2025-06-15,Kano,S003,P0044,Product 44,Groceries,368.04,48,17665.92,14695.27,2970.65,R12
2025-06-15,Ibadan,S014,P0095,Product 95,Electronics,437.54,21,9188.34,7398.79,1789.55,R04
2025-06-16,Kano,S007,P0018,Product 18,Health & Beauty,129.91,14,1818.74,1024.31,794.43,R04
2025-06-16,Ibadan,S008,P0073,Product 73,Health & Beauty,370.92,49,18175.08,13118.88,5056.2,R09
2025-06-16,Port Harcourt,S006,P0091,Product 91,Fashion,274.13,1,274.13,215.52,58.61,R04
2025-06-16,Kano,S008,P0046,Product 46,Electronics,471.78,41,19342.98,13274.01,6068.97,R08
2025-06-16,Port Harcourt,S008,P0067,Product 67,Groceries,456.38,15,6845.7,4963.08,1882.62,R03
2025-06-16,Abuja,S005,P0062,Product 62,Home & Garden,292.1,10,2921.0,1586.76,1334.24,R05
2025-06-16,Port Harcourt,S014,P0005,Product 5,Health & Beauty,364.05,2,728.1,373.92,354.18,R05
2025-06-16,Port Harcourt,S010,P0047,Product 47,Groceries,264.24,15,3963.6,2922.65,1040.95,R17
2025-06-16,Port Harcourt,S008,P0099,Product 99,Groceries,313.13,16,5010.08,4177.63,832.45,R03
2025-06-17,Abuja,S007,P0062,Product 62,Home & Garden,184.87,12,2218.44,1398.57,819.87,R07
2025-06-17,Lagos,S004,P0036,Product 36,Health & Beauty,246.16,34,8369.44,7064.84,1304.6,R07
2025-06-17,Port Harcourt,S012,P0030,Product 30,Home & Garden,138.09,7,966.63,624.99,341.64,R01
2025-06-17,Kano,S010,P0088,Product 88,Electronics,319.29,33,10536.57,6413.59,4122.98,R04
2025-06-17,Lagos,S009,P0056,Product 56,Electronics,205.13,12,2461.56,1854.53,607.03,R18
2025-06-17,Kano,S008,P0015,Product 15,Home & Garden,113.21,37,4188.77,2560.04,1628.73,R07
2025-06-18,Port Harcourt,S007,P0064,Product 64,Groceries,213.78,26,5558.28,3354.8,2203.48,R15
2025-06-18,Kano,S006,P0022,Product 22,Health & Beauty,365.02,1,365.02,287.63,77.39,R15
2025-06-18,Port Harcourt,S011,P0035,Product 35,Fashion,48.42,43,2082.06,1560.84,521.22,R07
2025-06-18,Abuja,S012,P0028,Product 28,Groceries,367.42,5,1837.1,1203.24,633.86,R06
2025-06-18,Ibadan,S003,P0071,Product 71,Electronics,288.89,11,3177.79,1841.26,1336.53,R01
2025-06-18,Kano,S003,P0008,Product 8,Fashion,435.56,25,10889.0,6946.27,3942.73,R02
2025-06-18,Kano,S005,P0089,Product 89,Home & Garden,218.16,37,8071.92,4382.78,3689.14,R12
2025-06-19,Abuja,S015,P0055,Product 55,Fashion,204.28,15,3064.2,2214.53,849.67,R13
2025-06-19,Ibadan,S006,P0040,Product 40,Groceries,206.45,10,2064.5,1235.97,828.53,R10
2025-06-19,Abuja,S003,P0051,Product 51,Home & Garden,176.32,22,3879.04,3250.8,628.24,R12
2025-06-19,Abuja,S014,P0077,Product 77,Electronics,68.76,20,1375.2,751.29,623.91,R07
2025-06-19,Ibadan,S007,P0004,Product 4,Health & Beauty,430.04,30,12901.2,7753.25,5147.95,R13
2025-06-19,Abuja,S014,P0082,Product 82,Electronics,395.84,46,18208.64,12555.89,5652.75,R19
2025-06-19,Kano,S010,P0100,Product 100,Electronics,433.26,6,2599.56,1445.6,1153.96,R18
2025-06-19,Port Harcourt,S004,P0019,Product 19,Electronics,48.76,40,1950.4,1448.12,502.28,R19
2025-06-19,Ibadan,S004,P0005,Product 5,Health & Beauty,267.71,38,10172.98,6855.29,3317.69,R20
2025-06-19,Lagos,S008,P0004,Product 4,Health & Beauty,464.17,35,16245.95,11261.24,4984.71,R12
2025-06-19,Lagos,S009,P0036,Product 36,Health & Beauty,123.12,10,1231.2,668.34,562.86,R10
2025-06-19,Abuja,S002,P0040,Product 40,Groceries,409.47,17,6960.99,5803.52,1157.47,R12
2025-06-19,Kano,S013,P0024,Product 24,Electronics,165.69,38,6296.22,5248.63,1047.59,R10
2025-06-19,Abuja,S006,P0071,Product 71,Electronics,183.97,7,1287.79,928.84,358.95,R09
2025-06-20,Kano,S005,P0056,Product 56,Electronics,490.7,45,22081.5,14226.36,7855.14,R08
2025-06-20,Port Harcourt,S013,P0074,Product 74,Groceries,228.57,15,3428.55,2696.58,731.97,R09
2025-06-20,Lagos,S007,P0013,Product 13,Health & Beauty,29.49,9,265.41,141.41,124.0,R20
2025-06-20,Lagos,S003,P0072,Product 72,Health & Beauty,437.83,36,15761.88,8878.67,6883.21,R04
2025-06-20,Kano,S013,P0034,Product 34,Electronics,44.86,26,1166.36,649.21,517.15,R03
2025-06-20,Abuja,S005,P0031,Product 31,Fashion,148.56,45,6685.2,3430.51,3254.69,R09
2025-06-20,Kano,S004,P0054,Product 54,Health & Beauty,394.78,41,16185.98,11986.57,4199.41,R02
2025-06-21,Ibadan,S012,P0092,Product 92,Electronics,320.94,39,12516.66,9137.02,3379.64,R05
2025-06-21,Kano,S015,P0004,Product 4,Health & Beauty,223.54,49,10953.46,7646.04,3307.42,R17
2025-06-21,Lagos,S014,P0001,Product 1,Home & Garden,111.65,10,1116.5,743.08,373.42,R03
2025-06-21,Abuja,S010,P0034,Product 34,Electronics,306.93,18,5524.74,3578.41,1946.33,R07
2025-06-21,Ibadan,S015,P0047,Product 47,Groceries,346.39,27,9352.53,7422.53,1930.0,R19
2025-06-21,Kano,S006,P0092,Product 92,Electronics,281.52,47,13231.44,7242.33,5989.11,R10
2025-06-21,Ibadan,S008,P0048,Product 48,Health & Beauty,284.88,10,2848.8,2376.09,472.71,R18
2025-06-21,Kano,S010,P0055,Product 55,Fashion,48.86,41,2003.26,1674.37,328.89,R06
2025-06-21,Ibadan,S009,P0051,Product 51,Home & Garden,163.09,18,2935.62,1723.37,1212.25,R11
2025-06-21,Ibadan,S006,P0059,Product 59,Home & Garden,275.98,9,2483.82,1473.21,1010.61,R04
2025-06-21,Abuja,S003,P0013,Product 13,Health & Beauty,155.98,32,4991.36,3481.06,1510.3,R10
2025-06-21,Kano,S012,P0023,Product 23,Home & Garden,190.5,39,7429.5,5825.49,1604.01,R12
2025-06-22,Abuja,S014,P0021,Product 21,Groceries,461.32,1,461.32,232.92,228.4,R03
2025-06-22,Ibadan,S014,P0043,Product 43,Home & Garden,418.76,31,12981.56,10019.81,2961.75,R17
2025-06-22,Abuja,S004,P0007,Product 7,Fashion,465.0,25,11625.0,6023.76,5601.24,R18
2025-06-22,Lagos,S011,P0017,Product 17,Home & Garden,213.27,15,3199.05,2537.77,661.28,R03
2025-06-22,Abuja,S012,P0020,Product 20,Home & Garden,467.86,13,6082.18,3628.51,2453.67,R14
2025-06-22,Abuja,S004,P0038,Product 38,Health & Beauty,179.13,41,7344.33,4292.59,3051.74,R03
2025-06-22,Ibadan,S004,P0096,Product 96,Fashion,214.47,37,7935.39,4543.89,3391.5,R09
2025-06-22,Kano,S004,P0087,Product 87,Electronics,362.76,7,2539.32,1629.56,909.76,R17
2025-06-23,Kano,S015,P0078,Product 78,Home & Garden,23.0,23,529.0,378.63,150.37,R15
2025-06-23,Lagos,S012,P0009,Product 9,Fashion,97.12,20,1942.4,1115.73,826.67,R06
2025-06-23,Ibadan,S001,P0028,Product 28,Groceries,19.39,46,891.94,556.95,334.99,R13
2025-06-23,Port Harcourt,S004,P0016,Product 16,Groceries,42.34,34,1439.56,1191.88,247.68,R10
2025-06-23,Ibadan,S003,P0094,Product 94,Fashion,161.76,35,5661.6,3642.42,2019.18,R20
2025-06-23,Lagos,S004,P0063,Product 63,Health & Beauty,36.66,5,183.3,125.83,57.47,R09
2025-06-23,Abuja,S004,P0004,Product 4,Health & Beauty,169.85,33,5605.05,3707.87,1897.18,R13
2025-06-23,Ibadan,S006,P0060,Product 60,Groceries,138.74,23,3191.02,1886.66,1304.36,R20
2025-06-23,Ibadan,S012,P0079,Product 79,Home & Garden,259.68,48,12464.64,6720.45,5744.19,R07
2025-06-23,Kano,S009,P0084,Product 84,Health & Beauty,428.41,12,5140.92,3376.49,1764.43,R08
2025-06-23,Ibadan,S013,P0097,Product 97,Health & Beauty,49.47,21,1038.87,634.0,404.87,R15
2025-06-24,Lagos,S003,P0033,Product 33,Home & Garden,165.08,31,5117.48,3410.97,1706.51,R17
2025-06-24,Ibadan,S010,P0053,Product 53,Home & Garden,478.88,1,478.88,293.46,185.42,R04
2025-06-24,Port Harcourt,S015,P0089,Product 89,Home & Garden,445.94,1,445.94,351.38,94.56,R09
2025-06-24,Ibadan,S015,P0066,Product 66,Home & Garden,184.94,2,369.88,201.72,168.16,R08
2025-06-24,Lagos,S012,P0072,Product 72,Health & Beauty,64.39,26,1674.14,1190.35,483.79,R01
2025-06-24,Ibadan,S011,P0017,Product 17,Home & Garden,19.97,12,239.64,124.55,115.09,R08
2025-06-25,Port Harcourt,S013,P0031,Product 31,Fashion,463.8,3,1391.4,933.22,458.18,R12
2025-06-25,Ibadan,S008,P0037,Product 37,Fashion,294.9,11,3243.9,1679.12,1564.78,R08
2025-06-25,Port Harcourt,S005,P0091,Product 91,Fashion,474.73,10,4747.3,2539.62,2207.68,R20
2025-06-25,Abuja,S007,P0052,Product 52,Home & Garden,49.94,7,349.58,225.51,124.07,R14
2025-06-25,Kano,S010,P0100,Product 100,Electronics,372.9,49,18272.1,10068.64,8203.46,R16
2025-06-25,Abuja,S006,P0086,Product 86,Electronics,359.53,7,2516.71,1279.97,1236.74,R06
2025-06-25,Lagos,S002,P0009,Product 9,Fashion,435.45,32,13934.4,9681.26,4253.14,R17
2025-06-25,Abuja,S013,P0097,Product 97,Health & Beauty,54.35,46,2500.1,1887.25,612.85,R06
2025-06-26,Port Harcourt,S006,P0052,Product 52,Home & Garden,463.7,19,8810.3,7150.67,1659.63,R11
2025-06-26,Ibadan,S008,P0060,Product 60,Groceries,107.96,4,431.84,349.73,82.11,R11
2025-06-26,Ibadan,S006,P0028,Product 28,Groceries,336.62,6,2019.72,1362.87,656.85,R20
2025-06-26,Kano,S007,P0065,Product 65,Groceries,420.08,37,15542.96,13072.25,2470.71,R14
2025-06-26,Kano,S003,P0030,Product 30,Home & Garden,351.45,44,15463.8,10517.96,4945.84,R05
2025-06-26,Abuja,S011,P0063,Product 63,Health & Beauty,488.53,4,1954.12,1566.1,388.02,R01
2025-06-26,Kano,S004,P0086,Product 86,Electronics,163.4,49,8006.6,6174.04,1832.56,R19
2025-06-26,Ibadan,S005,P0014,Product 14,Groceries,178.29,47,8379.63,6482.69,1896.94,R06
2025-06-27,Kano,S002,P0087,Product 87,Electronics,102.66,9,923.94,505.13,418.81,R15
2025-06-27,Ibadan,S010,P0025,Product 25,Electronics,13.93,1,13.93,9.24,4.69,R14
2025-06-27,Lagos,S011,P0099,Product 99,Groceries,123.76,47,5816.72,4935.96,880.76,R17
2025-06-27,Ibadan,S004,P0096,Product 96,Fashion,235.91,47,11087.77,7895.12,3192.65,R08
2025-06-27,Kano,S008,P0047,Product 47,Groceries,245.01,27,6615.27,4111.97,2503.3,R18
2025-06-27,Ibadan,S007,P0029,Product 29,Home & Garden,406.5,45,18292.5,9977.6,8314.9,R15
2025-06-28,Ibadan,S005,P0036,Product 36,Health & Beauty,189.79,31,5883.49,3814.73,2068.76,R20
2025-06-28,Lagos,S004,P0004,Product 4,Health & Beauty,315.44,35,11040.4,9295.38,1745.02,R19
2025-06-28,Port Harcourt,S015,P0019,Product 19,Electronics,304.68,27,8226.36,5133.89,3092.47,R14
2025-06-28,Abuja,S013,P0036,Product 36,Health & Beauty,281.15,15,4217.25,3023.25,1194.0,R08
2025-06-28,Abuja,S008,P0081,Product 81,Health & Beauty,32.8,15,492.0,307.51,184.49,R02
2025-06-28,Ibadan,S007,P0092,Product 92,Electronics,194.08,46,8927.68,5719.65,3208.03,R07
2025-06-28,Kano,S011,P0090,Product 90,Fashion,90.16,46,4147.36,2868.95,1278.41,R07
2025-06-28,Lagos,S006,P0065,Product 65,Groceries,61.32,4,245.28,161.14,84.14,R08
2025-06-28,Ibadan,S005,P0085,Product 85,Electronics,322.13,11,3543.43,2085.99,1457.44,R01
2025-06-28,Kano,S008,P0019,Product 19,Electronics,61.05,35,2136.75,1798.07,338.68,R06
2025-06-28,Abuja,S013,P0008,Product 8,Fashion,412.57,18,7426.26,5787.61,1638.65,R19
2025-06-28,Port Harcourt,S003,P0079,Product 79,Home & Garden,359.97,48,17278.56,13984.49,3294.07,R18
2025-06-29,Kano,S013,P0094,Product 94,Fashion,322.18,12,3866.16,2391.9,1474.26,R13
2025-06-29,Abuja,S014,P0030,Product 30,Home & Garden,295.04,47,13866.88,9398.22,4468.66,R06
2025-06-29,Lagos,S002,P0041,Product 41,Home & Garden,27.83,33,918.39,609.87,308.52,R14
2025-06-29,Abuja,S009,P0039,Product 39,Electronics,102.0,4,408.0,288.92,119.08,R06
2025-06-29,Abuja,S009,P0094,Product 94,Fashion,59.55,14,833.7,535.49,298.21,R16
2025-06-29,Abuja,S013,P0023,Product 23,Home & Garden,217.05,7,1519.35,954.11,565.24,R18
2025-06-29,Abuja,S001,P0098,Product 98,Groceries,274.02,3,822.06,666.22,155.84,R08
2025-06-30,Kano,S007,P0082,Product 82,Electronics,197.88,3,593.64,305.62,288.02,R11
2025-06-30,Abuja,S002,P0022,Product 22,Health & Beauty,274.67,27,7416.09,4992.07,2424.02,R17
2025-06-30,Abuja,S001,P0096,Product 96,Fashion,143.01,40,5720.4,3846.35,1874.05,R16
2025-06-30,Kano,S009,P0043,Product 43,Home & Garden,409.7,41,16797.7,10956.26,5841.44,R02
2025-06-30,Ibadan,S001,P0025,Product 25,Electronics,437.51,34,14875.34,10269.22,4606.12,R08
2025-06-30,Lagos,S013,P0037,Product 37,Fashion,427.48,29,12396.92,7060.16,5336.76,R02
2025-06-30,Ibadan,S002,P0008,Product 8,Fashion,120.21,37,4447.77,3335.68,1112.09,R05
